customer_key,customer_id,customer_number,first_name,last_name,gender,country,birthdate,marital_status,create_date
318,12201,AW00012201,Mindy,Yuan,Female,United States,1944-02-03,Married,2025-10-08
319,11465,AW00011465,Louis,Luo,Male,Australia,1976-08-18,Married,2025-10-08
320,11665,AW00011665,Janet,Dominguez,Female,United States,1976-06-11,Married,2025-10-08
321,12498,AW00012498,Eduardo,Diaz,Male,Germany,1979-10-14,Married,2025-10-08
322,11995,AW00011995,Kelvin,Carson,Male,Australia,1965-12-12,Married,2025-10-08
323,11644,AW00011644,Charles,Torres,Male,United States,1975-04-06,Single,2025-10-08
324,11895,AW00011895,Dustin,Chander,Male,Australia,1975-01-18,Married,2025-10-08
325,11300,AW00011300,Fernando,Barnes,Male,Canada,1965-08-31,Married,2025-10-08
326,12204,AW00012204,Bradley,Jai,Male,United States,1943-08-02,Married,2025-10-08
327,11474,AW00011474,Melvin,Xu,Male,United Kingdom,1985-08-21,Single,2025-10-08
328,11741,AW00011741,Tamara,Chander,Female,United States,1965-01-22,Married,2025-10-08
329,12521,AW00012521,Meredith,Dominguez,Female,Germany,1980-07-11,Single,2025-10-08
330,12075,AW00012075,Cameron,Griffin,Male,United States,1949-12-24,Single,2025-10-08
331,11655,AW00011655,Tamara,Sharma,Female,United States,1982-03-28,Single,2025-10-08
332,12002,AW00012002,Adriana,Lopez,Female,Australia,1969-08-05,Single,2025-10-08
333,11200,AW00011200,Jason,Griffin,Male,Canada,1953-05-21,Married,2025-10-08
334,12278,AW00012278,Meredith,Johnsen,Female,Germany,1974-07-06,Single,2025-10-08
335,11207,AW00011207,Danielle,Cox,Female,United States,1954-01-16,Single,2025-10-08
336,11842,AW00011842,Justin,Wilson,Male,United States,1970-04-03,Single,2025-10-08
337,11278,AW00011278,Jonathan,Phillips,Male,United States,1969-02-16,Single,2025-10-08
338,11643,AW00011643,Naomi,Munoz,Female,United States,1976-01-24,Married,2025-10-08
339,12024,AW00012024,Samuel,Edwards,Male,United States,1983-12-24,Single,2025-10-08
340,11433,AW00011433,Maurice,Shan,Male,France,1957-03-01,Married,2025-10-08
341,11211,AW00011211,Samantha,Russell,Female,Canada,1960-10-08,Married,2025-10-08
342,11237,AW00011237,Clarence,Anand,Male,Germany,1964-03-22,Single,2025-10-08
343,11454,AW00011454,Melinda,Navarro,Female,Australia,1979-10-20,Single,2025-10-08
344,11861,AW00011861,Katherine,Carter,Female,Canada,1967-10-22,Married,2025-10-08
345,11514,AW00011514,Dalton,Diaz,Male,United States,1965-04-16,Married,2025-10-08
346,11657,AW00011657,Megan,Cox,Female,United States,1976-10-31,Married,2025-10-08
347,12045,AW00012045,Luis,Russell,Male,United States,1979-12-23,Single,2025-10-08
348,11864,AW00011864,Elizabeth,Thompson,Female,United States,1967-03-06,Married,2025-10-08
349,11234,AW00011234,Anna,Griffin,Female,United States,1958-05-19,Single,2025-10-08
350,11242,AW00011242,Larry,Munoz,Male,France,1963-05-11,Married,2025-10-08
351,11482,AW00011482,Adrienne,Torres,Female,United Kingdom,1978-01-16,Single,2025-10-08
352,11892,AW00011892,Julio,Ortega,Male,Australia,1975-04-07,Married,2025-10-08
353,11545,AW00011545,Reginald,Dominguez,Male,France,1973-09-22,Married,2025-10-08
354,11799,AW00011799,Jessie,Wang,Male,United States,1980-09-09,Married,2025-10-08
355,12057,AW00012057,Madeline,Collins,Female,United States,1948-09-11,Married,2025-10-08
356,11896,AW00011896,Frank,Carlson,Male,Australia,1975-05-18,Married,2025-10-08
357,11389,AW00011389,Karl,Shan,Male,Germany,1981-04-20,Single,2025-10-08
358,11292,AW00011292,Seth,Phillips,Male,United States,1967-05-05,Single,2025-10-08
359,11500,AW00011500,Sarah,Simmons,Female,Canada,1980-03-17,Single,2025-10-08
360,12399,AW00012399,Henry,Chapman,Male,Germany,1977-03-11,Single,2025-10-08
361,11551,AW00011551,Shannon,Alvarez,Male,France,NULL,Single,2025-10-08
362,12186,AW00012186,Bryant,Srini,Male,United States,1971-05-09,Single,2025-10-08
363,12159,AW00012159,Kaitlyn,Scott,Female,Canada,1974-11-10,Married,2025-10-08
364,11372,AW00011372,Wendy,Romero,Female,Australia,1983-11-12,Single,2025-10-08
365,11273,AW00011273,Nathan,Lal,Male,United States,1962-03-31,Married,2025-10-08
366,11290,AW00011290,Katelyn,Sanchez,Female,United States,1972-08-14,Married,2025-10-08
367,11527,AW00011527,Jenna,Green,Female,United States,1961-12-02,Married,2025-10-08
368,12520,AW00012520,Seth,Jackson,Male,France,1982-05-25,Single,2025-10-08
369,11571,AW00011571,Joel,Sai,Male,France,1971-11-15,Married,2025-10-08
370,12188,AW00012188,Ashley,Thomas,Female,United States,NULL,Single,2025-10-08
371,11944,AW00011944,Rachael,Rodriguez,Female,Australia,1956-04-13,Single,2025-10-08
372,11374,AW00011374,Jimmy,Ortega,Male,Germany,1948-12-25,Single,2025-10-08
373,11373,AW00011373,Carly,Luo,Female,Germany,1954-09-16,Married,2025-10-08
374,11493,AW00011493,Dawn,Wu,Female,United Kingdom,1976-05-31,Single,2025-10-08
375,11996,AW00011996,Veronica,Srini,Female,Australia,1966-01-30,Single,2025-10-08
376,11982,AW00011982,Alexandra,Foster,Female,United States,1962-10-02,Single,2025-10-08
377,11381,AW00011381,Meredith,Raman,Female,United Kingdom,1970-08-18,Married,2025-10-08
378,12268,AW00012268,Edwin,Shan,Male,Germany,1963-10-30,Married,2025-10-08
379,11994,AW00011994,Leah,Hu,Female,Australia,1977-10-18,Single,2025-10-08
380,11557,AW00011557,Felicia,Ramos,Female,United Kingdom,1972-07-14,Single,2025-10-08
381,11380,AW00011380,Mitchell,Kumar,Male,Germany,1964-08-29,Single,2025-10-08
382,11504,AW00011504,Jordan,Baker,Female,United States,1936-10-17,Married,2025-10-08
383,12079,AW00012079,Nathaniel,Cooper,Male,United States,1956-10-09,Married,2025-10-08
384,12014,AW00012014,Devin,Sanders,Male,Australia,1954-08-09,Married,2025-10-08
385,11483,AW00011483,Calvin,Chande,Male,France,1983-05-19,Married,2025-10-08
386,12293,AW00012293,Tammy,Garcia,Female,United Kingdom,1949-11-14,Married,2025-10-08
387,12101,AW00012101,Logan,Patterson,Male,United States,1954-10-22,Single,2025-10-08
388,11576,AW00011576,Micah,Zhu,Male,France,1970-08-10,Married,2025-10-08
389,11529,AW00011529,Austin,Bryant,Male,United States,1963-05-16,Married,2025-10-08
390,11928,AW00011928,Isabella,Morris,Female,United States,1984-03-06,Married,2025-10-08
391,12181,AW00012181,Katelyn,Sanders,Female,United States,1942-02-18,Married,2025-10-08
392,12031,AW00012031,Logan,Jai,Male,Canada,1985-04-17,Single,2025-10-08
393,11704,AW00011704,Evan,Hernandez,Male,United States,1973-11-29,Single,2025-10-08
394,12295,AW00012295,Dwayne,Gomez,Male,France,1956-03-17,Single,2025-10-08
395,12129,AW00012129,Wendy,Alvarez,Female,Germany,1962-03-21,Married,2025-10-08
396,11577,AW00011577,Janet,Serrano,Female,France,1971-04-21,Married,2025-10-08
397,11555,AW00011555,Alexandria,Henderson,Female,United Kingdom,1937-07-04,Married,2025-10-08
398,11984,AW00011984,Alex,Campbell,Male,Canada,1962-12-04,Married,2025-10-08
399,12211,AW00012211,Victor,Romero,Male,France,1985-02-23,Married,2025-10-08
400,12058,AW00012058,Chloe,Nelson,Female,United States,1948-12-30,Married,2025-10-08
401,11722,AW00011722,Julian,Hughes,Male,United States,1965-12-30,Married,2025-10-08
402,12191,AW00012191,Melissa,Washington,Female,United States,1965-04-06,Married,2025-10-08
403,12131,AW00012131,Randall,Dominguez,Male,France,1961-04-15,Married,2025-10-08
404,11636,AW00011636,Kimberly,Cox,Female,United States,1978-06-21,Single,2025-10-08
405,11587,AW00011587,Kevin,Bryant,Male,France,1975-10-18,Single,2025-10-08
406,12074,AW00012074,Megan,Jenkins,Female,Canada,1961-04-22,Single,2025-10-08
407,12506,AW00012506,Preston,Sanchez,Male,United Kingdom,1968-12-29,Married,2025-10-08
408,11230,AW00011230,Amber,Turner,Female,United States,1956-09-30,Married,2025-10-08
409,11815,AW00011815,Hannah,Patterson,Female,United States,1981-04-20,Married,2025-10-08
410,12197,AW00012197,Adam,Hernandez,Male,United States,1958-07-15,Married,2025-10-08
411,12145,AW00012145,Brandon,Butler,Unknown,United States,1976-09-30,Married,2025-10-08
412,12526,AW00012526,Michele,Suarez,Female,United Kingdom,1986-05-15,Married,2025-10-08
413,12210,AW00012210,Alan,He,Male,United Kingdom,1984-03-24,Married,2025-10-08
414,12086,AW00012086,Emily,Clark,Female,Canada,1953-02-09,Single,2025-10-08
415,12566,AW00012566,Omar,Yang,Male,United Kingdom,1947-10-31,Married,2025-10-08
416,11249,AW00011249,Cindy,Patel,Female,Germany,1966-07-09,Married,2025-10-08
417,11934,AW00011934,Justin,Shan,Male,United States,1983-04-13,Single,2025-10-08
418,11368,AW00011368,Edward,Miller,Male,Australia,1984-05-24,Single,2025-10-08
419,12162,AW00012162,Luke,Mitchell,Male,United States,1974-12-16,Single,2025-10-08
420,12553,AW00012553,Toni,Fernandez,Female,France,1944-03-22,Married,2025-10-08
421,11451,AW00011451,Ruben,Muñoz,Male,Australia,1980-05-08,Single,2025-10-08
422,12077,AW00012077,Nicole,Sandberg,Female,Canada,1956-03-17,Single,2025-10-08
423,12532,AW00012532,Jose,Carter,Male,Canada,1978-09-06,Married,2025-10-08
424,11272,AW00011272,Lauren,Martinez,Female,United States,1962-05-10,Single,2025-10-08
425,12313,AW00012313,Jaime,Chande,Male,France,1958-12-03,Single,2025-10-08
426,11411,AW00011411,Devin,Ross,Male,Germany,1959-08-12,Married,2025-10-08
427,11206,AW00011206,Blake,Flores,Male,United States,1954-03-24,Married,2025-10-08
428,12591,AW00012591,Meredith,Madan,Female,Germany,1972-04-17,Married,2025-10-08
429,11575,AW00011575,Jackson,Campbell,Male,United Kingdom,1970-10-19,Single,2025-10-08
430,12163,AW00012163,Aaron,Wang,Male,United States,1969-03-04,Single,2025-10-08
431,12608,AW00012608,Brett,Sanchez,Male,United Kingdom,1970-11-05,Married,2025-10-08
432,11284,AW00011284,Theresa,Serrano,Female,United States,1967-09-24,Married,2025-10-08
433,11611,AW00011611,Ernest,Lin,Male,France,1985-02-23,Married,2025-10-08
434,11488,AW00011488,Jermaine,Lopez,Male,United Kingdom,1977-03-20,Single,2025-10-08
435,11261,AW00011261,Stephanie,Collins,Female,United States,1970-10-22,Married,2025-10-08
436,11645,AW00011645,Gabriella,Turner,Female,United States,1975-04-18,Single,2025-10-08
437,11990,AW00011990,Joanna,Vazquez,Female,Australia,1968-01-12,Single,2025-10-08
438,11911,AW00011911,Rachael,Kapoor,Female,Australia,1972-05-15,Married,2025-10-08
439,12638,AW00012638,Sebastian,Brooks,Male,Germany,1964-12-30,Married,2025-10-08
440,11299,AW00011299,Orlando,Vazquez,Male,United States,1941-09-29,Married,2025-10-08
441,11357,AW00011357,Ramon,Ye,Male,Australia,1984-09-19,Single,2025-10-08
442,11511,AW00011511,Caleb,Perry,Male,United States,1964-06-10,Married,2025-10-08
443,11968,AW00011968,Kelsey,Becker,Female,Australia,1964-04-19,Single,2025-10-08
444,11664,AW00011664,Alyssa,Morgan,Female,United States,1975-08-09,Single,2025-10-08
445,12036,AW00012036,Summer,Lopez,Female,Australia,1946-08-06,Married,2025-10-08
446,11997,AW00011997,Kristina,Kapoor,Female,Australia,1971-04-04,Married,2025-10-08
447,12667,AW00012667,Maria,Wood,Female,Australia,1982-05-22,Married,2025-10-08
448,12118,AW00012118,Miguel,Sanchez,Female,United States,1967-07-23,Married,2025-10-08
449,11407,AW00011407,Mario,She,Male,Germany,1957-09-30,Married,2025-10-08
450,11540,AW00011540,Alberto,Navarro,Male,United States,1970-01-24,Single,2025-10-08
451,12010,AW00012010,Max,Serrano,Male,Australia,1962-08-26,Married,2025-10-08
452,11729,AW00011729,Caleb,Campbell,Male,United States,1971-05-03,Married,2025-10-08
453,12112,AW00012112,Arianna,Henderson,Female,United States,1955-12-07,Married,2025-10-08
454,12015,AW00012015,Jacob,White,Male,United States,1982-01-06,Single,2025-10-08
455,12614,AW00012614,Lance,Gill,Male,France,1975-12-12,Single,2025-10-08
456,11628,AW00011628,Mariah,Wood,Female,United States,1977-11-14,Single,2025-10-08
457,11863,AW00011863,Jessica,Wood,Female,United States,1967-04-10,Married,2025-10-08
458,11606,AW00011606,Melody,Ramos,Female,France,1986-01-30,Single,2025-10-08
459,12089,AW00012089,Nathaniel,Richardson,Male,Canada,1958-10-20,Married,2025-10-08
460,11829,AW00011829,Sophia,Campbell,Female,United States,1975-05-02,Married,2025-10-08
461,12169,AW00012169,Abigail,Howard,Female,United States,1972-11-12,Single,2025-10-08
462,12060,AW00012060,Andrew,Wedge,Male,Canada,1948-10-13,Single,2025-10-08
463,11787,AW00011787,Jerry,Nath,Male,United States,1978-03-05,Married,2025-10-08
464,11699,AW00011699,Chase,Peterson,Male,United States,1968-09-12,Single,2025-10-08
465,11343,AW00011343,Arthur,Carlson,Male,United Kingdom,1975-03-09,Married,2025-10-08
466,12063,AW00012063,Xavier,Martinez,Male,United States,1950-03-08,Married,2025-10-08
467,12090,AW00012090,Savannah,Carter,Female,Canada,1954-01-02,Married,2025-10-08
468,11872,AW00011872,Faith,Patterson,Female,United States,1978-07-17,Single,2025-10-08
469,12217,AW00012217,Kyle,Roberts,Male,France,1966-12-31,Married,2025-10-08
470,12095,AW00012095,Austin,Griffin,Male,United States,1953-08-24,Married,2025-10-08
471,11809,AW00011809,Juan,Gray,Male,United States,1973-07-01,Married,2025-10-08
472,11969,AW00011969,Randy,Xu,Male,Australia,1964-01-22,Single,2025-10-08
473,11499,AW00011499,Pedro,Vance,Male,United States,1980-05-13,Single,2025-10-08
474,12103,AW00012103,Chloe,White,Female,United States,1960-10-08,Married,2025-10-08
475,11979,AW00011979,Christopher,Johnson,Male,Canada,1962-11-05,Married,2025-10-08
476,12619,AW00012619,Priscilla,Rai,Female,United Kingdom,1975-02-04,Married,2025-10-08
477,12557,AW00012557,Phillip,Lopez,Male,France,1945-12-22,Married,2025-10-08
478,12343,AW00012343,Gloria,Ruiz,Female,Australia,1979-12-02,Married,2025-10-08
479,11822,AW00011822,Rohinton,Wadia,Female,United States,1971-12-11,Married,2025-10-08
480,12042,AW00012042,Alex,Carter,Male,United States,1981-03-26,Married,2025-10-08
481,11582,AW00011582,Claudia,Ma,Female,France,1974-04-09,Single,2025-10-08
482,12133,AW00012133,Colleen,Xie,Female,United Kingdom,1961-06-24,Married,2025-10-08
483,12062,AW00012062,Edward,Long,Male,United States,1949-12-02,Married,2025-10-08
484,11352,AW00011352,Raymond,Rodriguez,Male,France,1945-09-04,Married,2025-10-08
485,11297,AW00011297,Noah,Coleman,Male,United States,1940-08-01,Single,2025-10-08
486,12529,AW00012529,Isaiah,Allen,Male,United States,1965-04-09,Married,2025-10-08
487,12027,AW00012027,Haley,Wood,Female,United States,1984-04-24,Married,2025-10-08
488,12157,AW00012157,William,White,Male,United States,1940-03-21,Married,2025-10-08
489,11595,AW00011595,Sebastian,Howard,Male,Germany,1984-12-29,Single,2025-10-08
490,12154,AW00012154,Hailey,Adams,Female,Canada,1967-07-21,Single,2025-10-08
491,12140,AW00012140,Oscar,Russell,Male,Canada,1970-09-08,Single,2025-10-08
492,12492,AW00012492,Brittany,Price,Female,United Kingdom,1972-03-03,Single,2025-10-08
493,11308,AW00011308,Ian,Gonzales,Male,United States,1959-09-02,Married,2025-10-08
494,12227,AW00012227,Kelsey,Raje,Female,United Kingdom,1963-02-08,Married,2025-10-08
495,11347,AW00011347,Roy,Navarro,Male,Germany,1972-06-17,Married,2025-10-08
496,12438,AW00012438,Bailey,Rogers,Female,United States,1966-10-15,Single,2025-10-08
497,11603,AW00011603,Geoffrey,Gonzalez,Male,United Kingdom,1982-08-06,Single,2025-10-08
498,11924,AW00011924,Ian,Long,Male,United States,1985-04-23,Single,2025-10-08
499,12184,AW00012184,Isaiah,Perez,Male,United States,1966-06-07,Married,2025-10-08
500,11481,AW00011481,Erica,Hu,Female,Germany,1978-11-20,Married,2025-10-08
501,12012,AW00012012,Monica,Schmidt,Female,Australia,1971-10-19,Married,2025-10-08
502,12231,AW00012231,Isabelle,Patterson,Female,Germany,1960-09-15,Single,2025-10-08
503,11418,AW00011418,Rafael,Hu,Male,Germany,1950-08-09,Single,2025-10-08
504,11977,AW00011977,Bonnie,Jai,Female,Australia,1964-11-19,Married,2025-10-08
505,12453,AW00012453,Madison,Bennett,Female,United States,1963-11-07,Single,2025-10-08
506,11931,AW00011931,Marcus,Adams,Male,United States,1984-05-12,Single,2025-10-08
507,12396,AW00012396,Susan,Yang,Female,Germany,1976-10-11,Single,2025-10-08
508,11505,AW00011505,Jasmine,Powell,Female,Canada,1972-01-04,Single,2025-10-08
509,12067,AW00012067,Aaron,Bryant,Male,United States,1950-05-14,Single,2025-10-08
510,12250,AW00012250,Andrea,Collins,Female,Australia,1982-10-06,Single,2025-10-08
511,11434,AW00011434,Andre,Lopez,Male,United Kingdom,1962-05-02,Married,2025-10-08
512,12119,AW00012119,Keith,Raje,Male,United States,1956-11-28,Married,2025-10-08
513,12489,AW00012489,Wayne,Rai,Male,France,1977-10-21,Married,2025-10-08
514,11950,AW00011950,Jordan,Carter,Female,United States,1985-03-09,Married,2025-10-08
515,12417,AW00012417,Alexis,Bryant,Female,United States,1977-11-21,Single,2025-10-08
516,11532,AW00011532,Lauren,Miller,Female,United States,1962-08-26,Married,2025-10-08
517,12106,AW00012106,Isaiah,Baker,Male,Canada,1955-12-06,Married,2025-10-08
518,12386,AW00012386,Katherine,Perry,Female,Germany,1977-10-06,Single,2025-10-08
519,11848,AW00011848,Joshua,Lewis,Male,United States,1975-02-24,Married,2025-10-08
520,12176,AW00012176,Cody,James,Male,United States,1966-11-12,Single,2025-10-08
521,12603,AW00012603,Cole,Reed,Male,United Kingdom,1971-02-15,Single,2025-10-08
522,12000,AW00012000,Ashley,Russell,Female,Australia,1970-09-09,Single,2025-10-08
523,12543,AW00012543,Ruben,Alvarez,Male,France,1963-07-20,Married,2025-10-08
524,11350,AW00011350,Cara,Zhou,Female,United Kingdom,1942-07-14,Married,2025-10-08
525,12108,AW00012108,James,Walker,Male,United States,1961-02-19,Married,2025-10-08
526,12387,AW00012387,Meredith,Vazquez,Female,France,1983-12-24,Single,2025-10-08
527,11855,AW00011855,Christian,Walker,Male,United States,1974-08-09,Married,2025-10-08
528,12183,AW00012183,Emily,Robinson,Female,Canada,1966-04-25,Married,2025-10-08
529,12633,AW00012633,Shannon,Suarez,Male,United Kingdom,1950-08-09,Married,2025-10-08
530,12117,AW00012117,Cameron,Yang,Male,United States,1957-01-30,Married,2025-10-08
531,12607,AW00012607,Tamara,Zhu,Female,France,1966-03-22,Married,2025-10-08
532,11359,AW00011359,Jarrod,Prasad,Male,Australia,1984-03-03,Single,2025-10-08
533,12138,AW00012138,Colin,Jai,Male,United States,1939-05-26,Married,2025-10-08
534,12415,AW00012415,Brianna,Richardson,Female,United States,1972-05-01,Single,2025-10-08
535,11900,AW00011900,Byron,Carlson,Male,Australia,1981-03-03,Single,2025-10-08
536,12219,AW00012219,Kurt,Nara,Male,France,1977-10-08,Married,2025-10-08
537,12649,AW00012649,Omar,Goel,Male,France,1957-06-08,Married,2025-10-08
538,12213,AW00012213,Alejandro,Lal,Male,Germany,1974-01-29,Married,2025-10-08
539,12637,AW00012637,Leonard,Nath,Male,United Kingdom,1951-08-30,Married,2025-10-08
540,11409,AW00011409,Jacqueline,Hayes,Female,France,1979-03-02,Single,2025-10-08
541,11907,AW00011907,Sarah,Garcia,Female,Australia,1973-03-07,Single,2025-10-08
542,12424,AW00012424,Rebecca,Mitchell,Female,United States,1965-09-20,Married,2025-10-08
543,11322,AW00011322,Sydney,Garcia,Female,United States,1943-09-12,Married,2025-10-08
544,11252,AW00011252,Nicholas,Thompson,Male,United States,1937-12-05,Single,2025-10-08
545,11386,AW00011386,Jaclyn,Cai,Female,Germany,1971-11-02,Married,2025-10-08
546,11970,AW00011970,Bailey,Collins,Female,United States,1984-11-12,Single,2025-10-08
547,12274,AW00012274,Javier,Torres,Male,France,1976-03-25,Single,2025-10-08
548,11679,AW00011679,Dalton,Richardson,Male,United States,1974-11-05,Married,2025-10-08
549,11918,AW00011918,Kaylee,Hill,Female,Australia,1969-08-31,Married,2025-10-08
550,12476,AW00012476,Rodney,Jimenez,Male,United Kingdom,1981-08-02,Single,2025-10-08
551,11522,AW00011522,Christian,Hughes,Male,United States,1972-06-17,Married,2025-10-08
